Station_ID,MeasurementDateGMT,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),,
KC1,2017/9/15 1:00,3,,32.7,,
KC1,2017/9/15 2:00,6.5,,38.2,,
KC1,2017/9/15 3:00,6.6,,33.5,,
KC1,2017/9/15 4:00,8.9,,31.8,,
KC1,2017/9/15 5:00,12,,38.1,,
KC1,2017/9/15 6:00,14.2,,42.7,,
KC1,2017/9/15 7:00,7.1,,40.6,,
KC1,2017/9/15 8:00,9,,33.9,,
KC1,2017/9/15 9:00,5.1,,15.8,,
KC1,2017/9/15 10:00,3.1,,9,,
KC1,2017/9/15 11:00,2.2,,9.7,,
KC1,2017/9/15 12:00,7,,11.2,,
KC1,2017/9/15 13:00,7.3,,14.9,,
KC1,2017/9/15 14:00,5.8,,17.4,,
KC1,2017/9/15 15:00,6.1,,24.7,,
KC1,2017/9/15 16:00,1.4,,32.6,,
KC1,2017/9/15 17:00,5.6,,36.1,,
KC1,2017/9/15 18:00,7.6,,42,,
KC1,2017/9/15 19:00,7.8,,47.9,,
KC1,2017/9/15 20:00,7.2,,46.4,,
KC1,2017/9/15 21:00,10.5,,53.2,,
KC1,2017/9/15 22:00,12,,49.1,,
KC1,2017/9/15 23:00,9,,42.8,,
KC1,2017/9/16 0:00,8.5,,41.3,,
KC1,2017/9/16 1:00,11.7,,42,,
KC1,2017/9/16 2:00,12.8,,37,,
KC1,2017/9/16 3:00,15.7,,32.1,,
KC1,2017/9/16 4:00,12.8,,31.1,,
KC1,2017/9/16 5:00,13.3,,30.3,,
KC1,2017/9/16 6:00,14.9,,34.5,,
KC1,2017/9/16 7:00,16.8,,36.3,,
KC1,2017/9/16 8:00,14.7,,28.1,,
KC1,2017/9/16 9:00,8.3,,20.2,,
KC1,2017/9/16 10:00,8.4,,14.5,,
KC1,2017/9/16 11:00,5.8,,11.8,,
KC1,2017/9/16 12:00,5.3,,12.8,,
KC1,2017/9/16 13:00,2.1,,9.6,,
KC1,2017/9/16 14:00,7.6,,9.9,,
KC1,2017/9/16 15:00,5.3,,9.8,,
KC1,2017/9/16 16:00,6.4,,12.7,,
KC1,2017/9/16 17:00,3.2,,20.3,,
KC1,2017/9/16 18:00,5.8,,30,,
KC1,2017/9/16 19:00,4.6,,25.5,,
KC1,2017/9/16 20:00,5.8,,29.6,,
KC1,2017/9/16 21:00,6.1,,32.4,,
KC1,2017/9/16 22:00,6.9,,36.7,,
KC1,2017/9/16 23:00,9.5,,34,,
KC1,2017/9/17 0:00,5.9,,28.3,,
KC1,2017/9/17 1:00,8.2,,33.1,,
KC1,2017/9/17 2:00,7.3,,19,,
KC1,2017/9/17 3:00,6.1,,10.3,,
KC1,2017/9/17 4:00,3.3,,5.1,,
KC1,2017/9/17 5:00,5.4,,4.7,,
KC1,2017/9/17 6:00,4.9,,7,,
KC1,2017/9/17 7:00,3,,5.4,,
KC1,2017/9/17 8:00,5.3,,8.5,,
KC1,2017/9/17 9:00,7.5,,9.7,,
KC1,2017/9/17 10:00,5.2,,8.5,,
KC1,2017/9/17 11:00,5.1,,10.6,,
KC1,2017/9/17 12:00,5,,7.8,,
KC1,2017/9/17 13:00,1.6,,9.1,,
KC1,2017/9/17 14:00,3.7,,7.8,,
KC1,2017/9/17 15:00,6.7,,7.2,,
KC1,2017/9/17 16:00,4.3,,16.9,,
KC1,2017/9/17 17:00,2.9,,23.6,,
KC1,2017/9/17 18:00,7,,47.4,,
KC1,2017/9/17 19:00,12.7,,55.6,,
KC1,2017/9/17 20:00,7.5,,39.5,,
KC1,2017/9/17 21:00,6,,33.5,,
KC1,2017/9/17 22:00,7,,44.5,,
KC1,2017/9/17 23:00,6.9,,49.4,,
KC1,2017/9/18 0:00,7.3,,29.5,,
KC1,2017/9/18 1:00,13.1,,19.4,,
KC1,2017/9/18 2:00,11.8,,16.4,,
KC1,2017/9/18 3:00,12,,26.3,,
KC1,2017/9/18 4:00,10.4,,34.1,,
KC1,2017/9/18 5:00,11.5,,38,,
KC1,2017/9/18 6:00,13,,44,,
KC1,2017/9/18 7:00,12.2,,38.5,,
KC1,2017/9/18 8:00,9.1,,28.1,,
KC1,2017/9/18 9:00,5.9,,17.7,,
KC1,2017/9/18 10:00,8.8,,17.2,,
KC1,2017/9/18 11:00,6.4,,12.5,,
KC1,2017/9/18 12:00,6.7,,14.4,,
KC1,2017/9/18 13:00,4.9,,10.8,,
KC1,2017/9/18 14:00,8.2,,22.8,,
KC1,2017/9/18 15:00,3.1,,22,,
KC1,2017/9/18 16:00,3.9,,22.1,,
KC1,2017/9/18 17:00,6.8,,34.4,,
KC1,2017/9/18 18:00,8.2,,47.9,,
KC1,2017/9/18 19:00,8.4,,52.1,,
KC1,2017/9/18 20:00,9.8,,38.4,,
KC1,2017/9/18 21:00,8.1,,19.8,,
KC1,2017/9/18 22:00,7,,28.7,,
KC1,2017/9/18 23:00,4.5,,28.7,,
KC1,2017/9/19 0:00,5.7,,33,,
KC1,2017/9/19 1:00,8.6,,28,,
KC1,2017/9/19 2:00,7.1,,30.2,,
KC1,2017/9/19 3:00,5.2,,22.7,,
KC1,2017/9/19 4:00,13.1,,30.2,,
KC1,2017/9/19 5:00,15.6,,33.1,,
KC1,2017/9/19 6:00,14.9,,39.2,,
KC1,2017/9/19 7:00,14.9,,38.5,,
KC1,2017/9/19 8:00,14.9,,37.3,,
KC1,2017/9/19 9:00,13,,,,
KC1,2017/9/19 10:00,9.9,,,,
KC1,2017/9/19 11:00,6.4,,,,
KC1,2017/9/19 12:00,6,,,,
KC1,2017/9/19 13:00,6,,22.1,,
KC1,2017/9/19 14:00,5.9,,23,,
KC1,2017/9/19 15:00,7,,27.2,,
KC1,2017/9/19 16:00,7,,26.4,,
KC1,2017/9/19 17:00,4.8,,24.2,,
KC1,2017/9/19 18:00,5.9,,59.1,,
KC1,2017/9/19 19:00,13.1,,70.9,,
KC1,2017/9/19 20:00,17.1,,74.3,,
KC1,2017/9/19 21:00,15.6,,65.1,,
KC1,2017/9/19 22:00,16.1,,58.1,,
KC1,2017/9/19 23:00,13.8,,52.7,,
KC1,2017/9/20 0:00,13,,45.7,,
KC1,2017/9/20 1:00,11.8,,36.7,,
KC1,2017/9/20 2:00,12.7,,35.5,,
KC1,2017/9/20 3:00,9.5,,37.4,,
KC1,2017/9/20 4:00,12.1,,39,,
KC1,2017/9/20 5:00,12.8,,39,,
KC1,2017/9/20 6:00,13.9,,43.5,,
KC1,2017/9/20 7:00,12.7,,48.9,,
KC1,2017/9/20 8:00,7.8,,39.5,,
KC1,2017/9/20 9:00,6,,30.8,,
KC1,2017/9/20 10:00,8.1,,24.5,,
KC1,2017/9/20 11:00,8.8,,21.1,,
KC1,2017/9/20 12:00,6.8,,17.6,,
KC1,2017/9/20 13:00,8.4,,,,
KC1,2017/9/20 14:00,9.4,,29.1,,
KC1,2017/9/20 15:00,7.8,,23.2,,
KC1,2017/9/20 16:00,7.4,,23.5,,
KC1,2017/9/20 17:00,8,,22.8,,
KC1,2017/9/20 18:00,8.7,,33.3,,
KC1,2017/9/20 19:00,9.9,,28.1,,
KC1,2017/9/20 20:00,7,,32.5,,
KC1,2017/9/20 21:00,8.5,,28.4,,
KC1,2017/9/20 22:00,6,,24,,
KC1,2017/9/20 23:00,7.3,,19,,
KC1,2017/9/21 0:00,7.6,,11.9,,
KC1,2017/9/21 1:00,7.5,,9.8,,
KC1,2017/9/21 2:00,6.8,,9.5,,
KC1,2017/9/21 3:00,4.8,,8.7,,
KC1,2017/9/21 4:00,5.1,,10.9,,
KC1,2017/9/21 5:00,4.7,,19.6,,
KC1,2017/9/21 6:00,6.3,,34.3,,
KC1,2017/9/21 7:00,5.6,,41,,
KC1,2017/9/21 8:00,5.3,,23.5,,
KC1,2017/9/21 9:00,4.6,,15.3,,
KC1,2017/9/21 10:00,4.1,,18.7,,
KC1,2017/9/21 11:00,3.3,,19.1,,
KC1,2017/9/21 12:00,6.1,,20.6,,
KC1,2017/9/21 13:00,5.3,,19.1,,
KC1,2017/9/21 14:00,9.3,,21.7,,
KC1,2017/9/21 15:00,9.6,,25.1,,
KC1,2017/9/21 16:00,11.3,,33.8,,
KC1,2017/9/21 17:00,9.5,,43.9,,
KC1,2017/9/21 18:00,7.6,,51.8,,
KC1,2017/9/21 19:00,9.6,,62.4,,
KC1,2017/9/21 20:00,11.2,,59.1,,
KC1,2017/9/21 21:00,6.6,,52.5,,
KC1,2017/9/21 22:00,9.8,,51.1,,
KC1,2017/9/21 23:00,9.6,,47.1,,
KC1,2017/9/22 0:00,10.2,,43.7,,
KC1,2017/9/22 1:00,12.6,,37.3,,
KC1,2017/9/22 2:00,12.9,,36.2,,
KC1,2017/9/22 3:00,11.8,,34.7,,
KC1,2017/9/22 4:00,10.5,,33.6,,
KC1,2017/9/22 5:00,9.2,,34.5,,
KC1,2017/9/22 6:00,12.2,,40.7,,
KC1,2017/9/22 7:00,13.9,,45.9,,
KC1,2017/9/22 8:00,13.6,,52.8,,
KC1,2017/9/22 9:00,9.9,,55.5,,
KC1,2017/9/22 10:00,10.7,,47.7,,
KC1,2017/9/22 11:00,4.5,,19.3,,
KC1,2017/9/22 12:00,5.9,,14.1,,
KC1,2017/9/22 13:00,5.8,,12.8,,
KC1,2017/9/22 14:00,8.9,,17.3,,
KC1,2017/9/22 15:00,3.6,,16.5,,
KC1,2017/9/22 16:00,5.6,,19.3,,
KC1,2017/9/22 17:00,5.2,,24.6,,
KC1,2017/9/22 18:00,2.8,,35.6,,
KC1,2017/9/22 19:00,8.3,,43.3,,
KC1,2017/9/22 20:00,8.9,,34.9,,
KC1,2017/9/22 21:00,7.2,,31.6,,
KC1,2017/9/22 22:00,7,,35,,
KC1,2017/9/22 23:00,3,,32.4,,
KC1,2017/9/23 0:00,4.5,,21.1,,
KC1,2017/9/23 1:00,3.9,,16.5,,
KC1,2017/9/23 2:00,3.3,,15,,
KC1,2017/9/23 3:00,4.4,,17.8,,
KC1,2017/9/23 4:00,2.5,,19.8,,
KC1,2017/9/23 5:00,3.6,,29.8,,
KC1,2017/9/23 6:00,5.8,,36.8,,
KC1,2017/9/23 7:00,5.7,,40.3,,
KC1,2017/9/23 8:00,8,,31.6,,
KC1,2017/9/23 9:00,5.4,,21.8,,
KC1,2017/9/23 10:00,6.2,,18.8,,
KC1,2017/9/23 11:00,7,,16.7,,
KC1,2017/9/23 12:00,5.2,,13.1,,
KC1,2017/9/23 13:00,5.5,,15.2,,
KC1,2017/9/23 14:00,5.9,,16.3,,
KC1,2017/9/23 15:00,3.8,,15.9,,
KC1,2017/9/23 16:00,7,,18.7,,
KC1,2017/9/23 17:00,5.9,,25.7,,
KC1,2017/9/23 18:00,9.3,,45.7,,
KC1,2017/9/23 19:00,13.5,,48.5,,
KC1,2017/9/23 20:00,11.3,,50.5,,
KC1,2017/9/23 21:00,15.4,,43.9,,
KC1,2017/9/23 22:00,19.3,,46.2,,
KC1,2017/9/23 23:00,25.9,,53.8,,
KC1,2017/9/24 0:00,31.5,,45.8,,
KC1,2017/9/24 1:00,28.1,,39.8,,
KC1,2017/9/24 2:00,26.7,,36.7,,
KC1,2017/9/24 3:00,23.9,,31,,
KC1,2017/9/24 4:00,20.1,,31.8,,
KC1,2017/9/24 5:00,13.8,,32.7,,
KC1,2017/9/24 6:00,15.1,,33.9,,
KC1,2017/9/24 7:00,16.4,,30.6,,
KC1,2017/9/24 8:00,15.5,,27,,
KC1,2017/9/24 9:00,10.8,,22.1,,
KC1,2017/9/24 10:00,9.4,,17,,
KC1,2017/9/24 11:00,10.8,,16.1,,
KC1,2017/9/24 12:00,6.8,,14.5,,
KC1,2017/9/24 13:00,6.3,,14.5,,
KC1,2017/9/24 14:00,8.5,,13.8,,
KC1,2017/9/24 15:00,8.6,,20.5,,
KC1,2017/9/24 16:00,9.5,,24.2,,
KC1,2017/9/24 17:00,10.2,,30.4,,
KC1,2017/9/24 18:00,13.2,,35.7,,
KC1,2017/9/24 19:00,12.6,,46.2,,
KC1,2017/9/24 20:00,15.6,,55.5,,
KC1,2017/9/24 21:00,16.5,,57,,
KC1,2017/9/24 22:00,23.7,,53.2,,
KC1,2017/9/24 23:00,24.1,,41,,
KC1,2017/9/25 0:00,22.9,,38,,
KC1,2017/9/25 1:00,36.4,,47.6,,
KC1,2017/9/25 2:00,44,,45,,
KC1,2017/9/25 3:00,35.7,,48.4,,
KC1,2017/9/25 4:00,21.6,,41.1,,
KC1,2017/9/25 5:00,18.6,,36.5,,
KC1,2017/9/25 6:00,24,,59.6,,
KC1,2017/9/25 7:00,24.4,,62.2,,
KC1,2017/9/25 8:00,,,60.4,,
KC1,2017/9/25 9:00,,,59.7,,
KC1,2017/9/25 10:00,,,58.3,,
KC1,2017/9/25 11:00,,,60.5,,
KC1,2017/9/25 12:00,,,56.8,,
KC1,2017/9/25 13:00,,,51.2,,
KC1,2017/9/25 14:00,,,47.7,,
KC1,2017/9/25 15:00,,,45.7,,
KC1,2017/9/25 16:00,,,56.8,,
KC1,2017/9/25 17:00,,,68.6,,
KC1,2017/9/25 18:00,,,50.2,,
KC1,2017/9/25 19:00,,,53.9,,
KC1,2017/9/25 20:00,,,50.1,,
KC1,2017/9/25 21:00,,,40.7,,
KC1,2017/9/25 22:00,,,35,,
KC1,2017/9/25 23:00,,,36.9,,
KC1,2017/9/26 0:00,,,30.8,,
KC1,2017/9/26 1:00,,,22.4,,
KC1,2017/9/26 2:00,20.6,,21.6,,
KC1,2017/9/26 3:00,18.6,,20.9,,
KC1,2017/9/26 4:00,22.4,,21.5,,
KC1,2017/9/26 5:00,26.2,,30.2,,
KC1,2017/9/26 6:00,27.9,,40.2,,
KC1,2017/9/26 7:00,30.9,,38.8,,
KC1,2017/9/26 8:00,34.5,,36.5,,
KC1,2017/9/26 9:00,33.1,,27.6,,
KC1,2017/9/26 10:00,35,,29.9,,
KC1,2017/9/26 11:00,37.7,,30.3,,
KC1,2017/9/26 12:00,38.1,,34.3,,
KC1,2017/9/26 13:00,33.9,,38.5,,
KC1,2017/9/26 14:00,33.9,,49.8,,
KC1,2017/9/26 15:00,27.7,,59.1,,
KC1,2017/9/26 16:00,27.9,,64.4,,
KC1,2017/9/26 17:00,27.5,,70.6,,
KC1,2017/9/26 18:00,32.3,,64,,
KC1,2017/9/26 19:00,40.1,,70.4,,
KC1,2017/9/26 20:00,46,,69.5,,
KC1,2017/9/26 21:00,47,,63.3,,
KC1,2017/9/26 22:00,53,,58.5,,
KC1,2017/9/26 23:00,48.3,,48.8,,
KC1,2017/9/27 0:00,44.3,,34.7,,
KC1,2017/9/27 1:00,42.2,,30,,
KC1,2017/9/27 2:00,42.8,,31.9,,
KC1,2017/9/27 3:00,41.5,,35.6,,
KC1,2017/9/27 4:00,43.4,,33.1,,
KC1,2017/9/27 5:00,49.4,,50.2,,
KC1,2017/9/27 6:00,53.9,,54,,
KC1,2017/9/27 7:00,52.7,,50.6,,
KC1,2017/9/27 8:00,54.2,,47.4,,
KC1,2017/9/27 9:00,56.8,,46.7,,
KC1,2017/9/27 10:00,54.4,,43.6,,
KC1,2017/9/27 11:00,48.4,,39.8,,
KC1,2017/9/27 12:00,38.9,,33.5,,
KC1,2017/9/27 13:00,34.4,,25,,
KC1,2017/9/27 14:00,27.2,,25.1,,
KC1,2017/9/27 15:00,23.8,,25.6,,
KC1,2017/9/27 16:00,20.9,,27.4,,
KC1,2017/9/27 17:00,22.9,,26.1,,
KC1,2017/9/27 18:00,23.7,,30.6,,
KC1,2017/9/27 19:00,26,,35.5,,
KC1,2017/9/27 20:00,27.5,,43.5,,
KC1,2017/9/27 21:00,23.9,,38.8,,
KC1,2017/9/27 22:00,23.2,,37.6,,
KC1,2017/9/27 23:00,15.5,,25.4,,
KC1,2017/9/28 0:00,11.1,,22.3,,
KC1,2017/9/28 1:00,2.2,,9.1,,
KC1,2017/9/28 2:00,6.5,,8.2,,
KC1,2017/9/28 3:00,2.3,,9.9,,
KC1,2017/9/28 4:00,4,,12.6,,
KC1,2017/9/28 5:00,3.7,,24.7,,
KC1,2017/9/28 6:00,5.7,,39.4,,
KC1,2017/9/28 7:00,4.5,,42.6,,
KC1,2017/9/28 8:00,4.2,,31.7,,
KC1,2017/9/28 9:00,5.5,,26,,
KC1,2017/9/28 10:00,5.6,,28,,
KC1,2017/9/28 11:00,3.6,,25.1,,
KC1,2017/9/28 12:00,0.7,,23.8,,
KC1,2017/9/28 13:00,5,,17.4,,
KC1,2017/9/28 14:00,4.2,,19.9,,
KC1,2017/9/28 15:00,4.6,,19,,
KC1,2017/9/28 16:00,6.7,,29.6,,
KC1,2017/9/28 17:00,5.1,,36.8,,
KC1,2017/9/28 18:00,6.3,,36,,
KC1,2017/9/28 19:00,5.8,,28.9,,
KC1,2017/9/28 20:00,4.4,,32.1,,
KC1,2017/9/28 21:00,9.3,,36.5,,
KC1,2017/9/28 22:00,5.3,,35.9,,
KC1,2017/9/28 23:00,3.4,,27,,
KC1,2017/9/29 0:00,4.7,,16.4,,
KC1,2017/9/29 1:00,6.4,,14.5,,
KC1,2017/9/29 2:00,4.1,,12.3,,
KC1,2017/9/29 3:00,7.4,,13,,
KC1,2017/9/29 4:00,5.9,,15.2,,
KC1,2017/9/29 5:00,10.1,,23.7,,
KC1,2017/9/29 6:00,10.4,,32.3,,
KC1,2017/9/29 7:00,10.4,,37.5,,
KC1,2017/9/29 8:00,8.2,,32.9,,
KC1,2017/9/29 9:00,7.4,,28.1,,
KC1,2017/9/29 10:00,7.5,,22.4,,
KC1,2017/9/29 11:00,6.7,,19.1,,
KC1,2017/9/29 12:00,6.8,,22.2,,
KC1,2017/9/29 13:00,11.3,,25.3,,
KC1,2017/9/29 14:00,8.7,,41.5,,
KC1,2017/9/29 15:00,6.8,,41.5,,
KC1,2017/9/29 16:00,8.6,,44.9,,
KC1,2017/9/29 17:00,10.3,,50.9,,
KC1,2017/9/29 18:00,7.9,,56.6,,
KC1,2017/9/29 19:00,14.4,,46.5,,
KC1,2017/9/29 20:00,11.5,,48.4,,
KC1,2017/9/29 21:00,7,,52.8,,
KC1,2017/9/29 22:00,8.3,,54.5,,
KC1,2017/9/29 23:00,7.9,,49.5,,
KC1,2017/9/30 0:00,10,,45.9,,
KC1,2017/9/30 1:00,7.9,,35.1,,
KC1,2017/9/30 2:00,7.4,,33.5,,
KC1,2017/9/30 3:00,6,,23.5,,
KC1,2017/9/30 4:00,6.9,,20.9,,
KC1,2017/9/30 5:00,6.5,,27.2,,
KC1,2017/9/30 6:00,5.2,,39.7,,
KC1,2017/9/30 7:00,6.2,,40.1,,
KC1,2017/9/30 8:00,5.8,,48.9,,
KC1,2017/9/30 9:00,4.6,,21.2,,
KC1,2017/9/30 10:00,4.4,,16.1,,
KC1,2017/9/30 11:00,4.8,,12.2,,
KC1,2017/9/30 12:00,3.7,,14.7,,
KC1,2017/9/30 13:00,3.7,,16.5,,
KC1,2017/9/30 14:00,6.6,,15.8,,
KC1,2017/9/30 15:00,6.9,,19,,
KC1,2017/9/30 16:00,3.5,,22.6,,
KC1,2017/9/30 17:00,4.1,,28.3,,
KC1,2017/9/30 18:00,3.8,,37.3,,
KC1,2017/9/30 19:00,6.5,,32.7,,
KC1,2017/9/30 20:00,5.3,,26,,
KC1,2017/9/30 21:00,6,,22.2,,
KC1,2017/9/30 22:00,3.7,,17.9,,
KC1,2017/9/30 23:00,-1.5,,12.8,,
KC1,2017/10/1 0:00,0.9,,8.4,,
KC1,2017/10/1 1:00,2.2,,6.8,,
KC1,2017/10/1 2:00,3.3,,7.3,,
KC1,2017/10/1 3:00,0.6,,8.3,,
KC1,2017/10/1 4:00,1.7,,9.6,,
KC1,2017/10/1 5:00,3.2,,10.1,,
KC1,2017/10/1 6:00,3.2,,17.1,,
KC1,2017/10/1 7:00,1.2,,17.1,,
KC1,2017/10/1 8:00,4.4,,14.3,,
KC1,2017/10/1 9:00,2,,15.9,,
KC1,2017/10/1 10:00,3.7,,14.3,,
KC1,2017/10/1 11:00,2.2,,12,,
KC1,2017/10/1 12:00,4.7,,13.6,,
KC1,2017/10/1 13:00,2.8,,15.3,,
KC1,2017/10/1 14:00,2.4,,16.1,,
KC1,2017/10/1 15:00,4,,15.6,,
KC1,2017/10/1 16:00,1.4,,16.2,,
KC1,2017/10/1 17:00,0.6,,17.8,,
KC1,2017/10/1 18:00,3.1,,16.9,,
KC1,2017/10/1 19:00,5.9,,14.5,,
KC1,2017/10/1 20:00,4.1,,14,,
KC1,2017/10/1 21:00,6.7,,11.1,,
KC1,2017/10/1 22:00,3.6,,8.7,,
KC1,2017/10/1 23:00,8.3,,9.8,,
KC1,2017/10/2 0:00,9.3,,7.5,,
KC1,2017/10/2 1:00,8.1,,5.7,,
KC1,2017/10/2 2:00,10.3,,4.8,,
KC1,2017/10/2 3:00,8.4,,5.4,,
KC1,2017/10/2 4:00,12.8,,8.5,,
KC1,2017/10/2 5:00,10.3,,14.2,,
KC1,2017/10/2 6:00,11.2,,26.6,,
KC1,2017/10/2 7:00,10.6,,30.5,,
KC1,2017/10/2 8:00,13.9,,18.8,,
KC1,2017/10/2 9:00,11.3,,11.2,,
KC1,2017/10/2 10:00,6.1,,10.7,,
KC1,2017/10/2 11:00,5.7,,9.7,,
KC1,2017/10/2 12:00,10.3,,10.9,,
KC1,2017/10/2 13:00,8.1,,12.9,,
KC1,2017/10/2 14:00,8.7,,16,,
KC1,2017/10/2 15:00,6.8,,19.4,,
KC1,2017/10/2 16:00,8,,23.8,,
KC1,2017/10/2 17:00,7.7,,23.9,,
KC1,2017/10/2 18:00,7,,24.9,,
KC1,2017/10/2 19:00,0.3,,20.6,,
KC1,2017/10/2 20:00,8.6,,23.6,,
KC1,2017/10/2 21:00,8,,24.3,,
KC1,2017/10/2 22:00,7.9,,27.5,,
KC1,2017/10/2 23:00,6.4,,19,,
KC1,2017/10/3 0:00,3,,20.3,,
KC1,2017/10/3 1:00,3.1,,13.3,,
KC1,2017/10/3 2:00,4.3,,19.2,,
KC1,2017/10/3 3:00,2.7,,38.4,,
KC1,2017/10/3 4:00,4.3,,30.2,,
KC1,2017/10/3 5:00,4.6,,38.1,,
KC1,2017/10/3 6:00,6.2,,40.5,,
KC1,2017/10/3 7:00,8.7,,40.2,,
KC1,2017/10/3 8:00,5.6,,33.1,,
KC1,2017/10/3 9:00,5.9,,20.2,,
KC1,2017/10/3 10:00,3.9,,13.3,,
KC1,2017/10/3 11:00,2,,11.8,,
KC1,2017/10/3 12:00,7.5,,12.2,,
KC1,2017/10/3 13:00,4.2,,10.4,,
KC1,2017/10/3 14:00,5.8,,12.1,,
KC1,2017/10/3 15:00,3.3,,14.4,,
KC1,2017/10/3 16:00,9.3,,18.3,,
KC1,2017/10/3 17:00,7.6,,31.5,,
KC1,2017/10/3 18:00,8.3,,48.8,,
KC1,2017/10/3 19:00,13.7,,69.8,,
KC1,2017/10/3 20:00,13.6,,73.6,,
KC1,2017/10/3 21:00,14.3,,68.9,,
KC1,2017/10/3 22:00,12.4,,50.2,,
KC1,2017/10/3 23:00,10.2,,36.4,,
KC1,2017/10/4 0:00,8.1,,28.5,,
KC1,2017/10/4 1:00,9.6,,34.9,,
KC1,2017/10/4 2:00,5.7,,29.4,,
KC1,2017/10/4 3:00,4.8,,26.4,,
KC1,2017/10/4 4:00,6.5,,31.4,,
KC1,2017/10/4 5:00,5.6,,40,,
KC1,2017/10/4 6:00,9.2,,48,,
KC1,2017/10/4 7:00,10.8,,48.5,,
KC1,2017/10/4 8:00,7.9,,41.2,,
KC1,2017/10/4 9:00,9.4,,36.4,,
KC1,2017/10/4 10:00,4.4,,21.8,,
KC1,2017/10/4 11:00,5.8,,15.4,,
KC1,2017/10/4 12:00,3.8,,19,,
KC1,2017/10/4 13:00,5,,23.6,,
KC1,2017/10/4 14:00,6.2,,25.6,,
KC1,2017/10/4 15:00,4.2,,27.4,,
KC1,2017/10/4 16:00,3.8,,22.5,,
KC1,2017/10/4 17:00,5.4,,27.7,,
KC1,2017/10/4 18:00,6,,30.6,,
KC1,2017/10/4 19:00,6.5,,28,,
KC1,2017/10/4 20:00,8.1,,22,,
KC1,2017/10/4 21:00,5.3,,13.2,,
KC1,2017/10/4 22:00,8.9,,12.5,,
KC1,2017/10/4 23:00,5.1,,10.9,,
KC1,2017/10/5 0:00,4.9,,6.7,,
KC1,2017/10/5 1:00,3,,7.8,,
KC1,2017/10/5 2:00,3.1,,6.5,,
KC1,2017/10/5 3:00,2.4,,6.5,,
KC1,2017/10/5 4:00,3,,8.2,,
KC1,2017/10/5 5:00,1.5,,13.2,,
KC1,2017/10/5 6:00,3.4,,23.7,,
KC1,2017/10/5 7:00,6.5,,21.7,,
KC1,2017/10/5 8:00,1.9,,16,,
KC1,2017/10/5 9:00,2.5,,13,,
KC1,2017/10/5 10:00,1.9,,13,,
KC1,2017/10/5 11:00,4.9,,11.8,,
KC1,2017/10/5 12:00,5.2,,11.1,,
KC1,2017/10/5 13:00,5.4,,13.6,,
KC1,2017/10/5 14:00,7.2,,16.9,,
KC1,2017/10/5 15:00,4.3,,18.9,,
KC1,2017/10/5 16:00,4.4,,23.1,,
KC1,2017/10/5 17:00,3.9,,28.9,,
KC1,2017/10/5 18:00,5.5,,36.6,,
KC1,2017/10/5 19:00,4.7,,39.6,,
KC1,2017/10/5 20:00,6.9,,41.2,,
KC1,2017/10/5 21:00,6.9,,48.1,,
KC1,2017/10/5 22:00,5,,49,,
KC1,2017/10/5 23:00,5.7,,37.3,,
KC1,2017/10/6 0:00,5.3,,33.9,,
KC1,2017/10/6 1:00,3,,41.2,,
KC1,2017/10/6 2:00,4.7,,37.2,,
KC1,2017/10/6 3:00,3.8,,31.7,,
KC1,2017/10/6 4:00,2.8,,41.4,,
KC1,2017/10/6 5:00,6.2,,52.3,,
KC1,2017/10/6 6:00,5,,49.3,,
KC1,2017/10/6 7:00,6.9,,46.6,,
KC1,2017/10/6 8:00,6,,26.5,,
KC1,2017/10/6 9:00,4.2,,20,,
KC1,2017/10/6 10:00,2.6,,17.5,,
KC1,2017/10/6 11:00,3.1,,18.4,,
KC1,2017/10/6 12:00,6.5,,16.3,,
KC1,2017/10/6 13:00,4.4,,15.2,,
KC1,2017/10/6 14:00,4.8,,16.5,,
KC1,2017/10/6 15:00,2.2,,19.1,,
KC1,2017/10/6 16:00,5.2,,25.7,,
KC1,2017/10/6 17:00,5.7,,45.1,,
KC1,2017/10/6 18:00,8,,73,,
KC1,2017/10/6 19:00,12.9,,77.4,,
KC1,2017/10/6 20:00,16.4,,76.1,,
KC1,2017/10/6 21:00,13.6,,70.3,,
KC1,2017/10/6 22:00,15.7,,60.9,,
KC1,2017/10/6 23:00,12,,45.1,,
KC1,2017/10/7 0:00,8.6,,27.1,,
KC1,2017/10/7 1:00,6.2,,13.5,,
KC1,2017/10/7 2:00,5,,11.6,,
KC1,2017/10/7 3:00,6.2,,9.9,,
KC1,2017/10/7 4:00,4.8,,11.2,,
KC1,2017/10/7 5:00,4.3,,14.1,,
KC1,2017/10/7 6:00,5.1,,16.8,,
KC1,2017/10/7 7:00,6.9,,20,,
KC1,2017/10/7 8:00,2.9,,22.2,,
KC1,2017/10/7 9:00,3.7,,20.9,,
KC1,2017/10/7 10:00,3,,22.6,,
KC1,2017/10/7 11:00,3.4,,20.6,,
KC1,2017/10/7 12:00,4.1,,15.9,,
KC1,2017/10/7 13:00,2.2,,16.5,,
KC1,2017/10/7 14:00,4.3,,17.2,,
KC1,2017/10/7 15:00,6.4,,19.3,,
KC1,2017/10/7 16:00,6,,25.5,,
KC1,2017/10/7 17:00,3.8,,27,,
KC1,2017/10/7 18:00,2.4,,31.6,,
KC1,2017/10/7 19:00,3.6,,35.8,,
KC1,2017/10/7 20:00,5.9,,28.5,,
